"ERR9830889" "ERR9830890" "ERR9830891" "ERR9830892" "ERR9830893" "ERR9830894" "ERR9830895" "ERR9830896" "ERR9830897" "ERR9830898" "ERR9830899" "ERR9830900" "ERR9830901" "ERR9830902" "ERR9830903" "ERR9830904" "ERR9830905" "ERR9830906" "ERR9830907" "ERR9830908" "ERR9830909" "ERR9830910" "ERR9830911" "ERR9830912" "ERR9830913" "ERR9830914" "ERR9830915" "ERR9830916" "ERR9830917" "ERR9830918" "ERR9830919" "ERR9830920" "ERR9830921" "ERR9830922" "ERR9830923" "ERR9830924" "ERR9830925" "ERR9830926" "ERR9830927" "ERR9830928" "ERR9830929" "ERR9830930" "ERR9830931" "ERR9830932" "ERR9830933" "ERR9830934" "ERR9830935" "ERR9830936" "ERR9830937" "ERR9830938" "ERR9830939" "ERR9830940" "ERR9830941" "ERR9830942" "ERR9830943" "ERR9830944" "ERR9830945" "ERR9830946" "ERR9830947" "ERR9830948" "ERR9830949" "ERR9830950" "ERR9830951" "ERR9830952" "ERR9830953" "ERR9830954" "ERR9830955" "ERR9830956" "ERR9830957" "ERR9830958" "ERR9830959" "ERR9830960" "ERR9830961" "ERR9830962" "ERR9830963" "ERR9830964" "ERR9830965" "ERR9830966" "ERR9830967" "ERR9830968" "ERR9830969" "ERR9830970" "ERR9830971" "ERR9830972" "ERR9830973" "ERR9830974" "ERR9830975" "ERR9830976" "ERR9830977"
"[Eubacterium]_ruminantium_group" 0 0 3551 763 0 0 119 52 0 0 0 0 2884 0 0 0 0 0 52 0 0 5376 176 37 0 1131 0 0 0 0 324 683 0 0 0 0 115 0 24 0 0 0 0 0 0 0 0 0 0 91 0 111 0 328 0 0 0 29 0 542 59 0 60 139 755 174 35 72 72 0 0 58 999 0 0 0 0 0 0 0 0 319 0 0 0 0 52 237 0
"[Eubacterium]_eligens_group" 1997 0 219 148 330 0 1724 452 113 385 545 1541 99 0 1011 111 1811 2837 714 342 29 1662 321 0 306 265 256 697 0 1259 620 55 650 926 1157 425 165 53 549 396 108 63 130 168 130 165 512 23115 43 88 69 109 1047 548 77 86 166 295 468 4110 566 124 212 1409 344 397 1238 367 238 1034 0 78 170 223 0 264 0 309 10166 0 64 1321 239 143 0 735 270 79 2321
"Anaerobutyricum" 37 84 600 409 270 220 125 47 80 554 118 110 442 114 329 130 298 44 74 246 122 326 475 523 76 857 185 348 264 233 306 330 188 168 183 507 189 0 89 0 739 516 133 145 94 212 86 0 228 181 33 79 1671 112 99 873 33 0 101 153 218 632 149 313 442 545 44 75 212 641 1147 365 314 784 376 129 160 101 292 259 38 231 264 17 37 71 769 338 454
"Lachnospira" 1969 658 1353 570 0 2284 6054 1462 277 161 1380 5943 1501 6664 994 247 7674 673 1359 1173 235 1006 81 1365 1293 345 71 525 239 151 269 457 807 396 11479 808 506 3260 902 2494 5890 88 411 1408 503 481 273 0 909 4110 1218 45 1455 1103 71 111 1940 0 1064 2095 2343 46 407 814 346 561 180 4424 3938 169 2798 178 502 1920 1791 161 2874 4974 1918 837 486 4169 1765 23 2915 5225 426 225 134
"[Bacteroides]_pectinophilus_group" 0 0 0 0 0 0 0 0 0 0 0 0 307 0 0 0 0 0 0 0 0 0 0 0 0 134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 194 0 0 0 0 93 0 119 229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Lachnospiraceae_ND3007_group" 28 85 261 247 438 175 85 29 153 358 112 755 604 0 276 56 362 30 101 312 138 299 232 1038 161 0 123 140 135 116 28 492 233 196 486 687 181 188 100 137 287 52 37 43 102 282 275 0 261 345 123 45 177 74 209 48 170 57 179 741 401 48 97 195 232 421 51 273 212 0 0 96 279 201 129 103 128 846 175 66 52 136 374 33 0 116 839 184 171
"Anaerostipes" 1100 63 252 0 895 0 87 0 584 966 134 347 461 119 110 336 466 4674 0 102 255 660 241 64 180 143 922 395 455 101 452 615 250 3177 952 493 372 47 38 0 635 108 20 70 81 189 215 1199 173 1452 0 482 1026 0 76 513 1406 97 49 2219 247 38 591 2533 36 978 291 128 382 128 26 96 366 180 307 28 244 307 293 14 713 394 117 13 0 100 2946 39 13
"[Eubacterium]_xylanophilum_group" 0 0 130 31 165 0 0 0 34 0 0 0 74 0 0 0 31 155 146 74 0 465 0 358 0 0 0 0 0 0 33 0 43 0 0 0 0 0 0 51 73 0 0 0 0 0 136 0 0 465 0 0 0 0 0 16 399 191 0 20 0 89 0 305 328 72 38 33 25 0 0 0 33 0 0 0 0 0 0 79 0 48 0 0 0 9 544 40 0
"Lachnospiraceae_UCG-008" 0 0 141 56 104 0 29 36 64 109 0 47 83 0 0 0 46 4 36 236 19 64 38 66 0 66 0 15 41 6 51 56 88 54 0 0 44 0 21 43 77 2 39 35 13 0 4 0 77 33 0 0 5 64 0 0 125 40 93 68 2 3 26 122 65 52 0 65 100 2 0 40 135 66 146 0 59 5 37 53 0 0 27 0 0 0 254 61 63
"Peptostreptococcus" 0 0 0 0 46 0 0 0 91 0 0 0 5 0 0 0 0 31 0 0 13 0 0 45 0 5 52 67 0 427 597 36 0 0 0 8 0 0 0 0 0 0 21 0 0 0 487 0 0 0 0 0 203 0 0 392 18 0 0 648 0 0 0 0 28 0 0 45 122 377 5 0 0 3 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0
"Romboutsia" 203 249 26 605 1161 0 2689 12401 1202 12 1939 3044 234 0 1625 1006 195 442 298 28 567 25 55 2037 102 39 27 2603 255 82 21 68 153 36 242 325 769 21268 5524 46 9171 180 0 401 102 0 1959 561 333 537 830 921 375 339 48 430 320 410 902 754 560 248 2341 3778 0 778 500 2000 580 17 91 318 1557 746 31 61 612 251 100 32 2595 3108 563 52 46 26083 97 304 301
"Terrisporobacter" 0 0 0 0 1005 0 63 0 97 0 0 0 0 0 0 62 0 37 70 0 61 0 0 0 0 0 0 0 0 0 83 0 33 33 0 189 0 120 72 0 14 31 0 22 0 0 567 66 13 0 0 347 74 48 0 388 0 202 0 330 0 47 0 144 0 0 27 632 366 0 0 0 14 109 33 0 0 0 33 0 68 69 0 0 0 36 22 17 0
"Intestinibacter" 0 0 9 0 264 0 219 68 250 95 0 75 0 0 115 56 0 31 164 0 16 0 0 54 32 106 33 0 0 0 542 27 528 0 0 886 7 17 133 0 190 60 0 90 35 0 313 22 31 0 0 1095 37 147 0 130 0 38 40 252 24 0 73 356 0 10 22 529 343 15 0 0 79 89 33 43 0 0 148 26 16 181 139 24 160 0 84 108 59
"Cellulosilyticum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Lachnospiraceae_NC2004_group" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Lactococcus" 0 0 0 0 0 0 134 0 57 0 36 85 0 0 2 0 181 0 0 0 0 0 0 0 0 12 0 0 0 0 22 0 0 0 0 0 0 8 0 0 0 0 0 9 0 0 34 0 63 13 0 0 0 0 0 0 0 0 0 49 0 263 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0 3 0 28 16 0 11 59
"Streptococcus" 200 25 8974 110 401 196 637 476 806 4866 904 559 0 15 66 66 49 142 7857 32 14 2549 177 49 505 727 17844 462 160 60 1585 14 37 425 45 557 39 983 327 96 92 1135 123 290 0 57 34 480 265 1652 222 22 1368 67 0 402 1441 205 33 39 422 81 66 0 726 719 108 33 2831 9139 1455 34 36 1757 207 2068 99 459 1455 5140 626 218 130 26 36132 1220 164 198 2832
"[Eubacterium]_ventriosum_group" 0 0 162 64 5 51 113 12 0 13 0 140 69 0 2 0 133 35 38 0 41 422 15 109 33 318 52 0 14 0 105 0 0 16 135 118 18 0 121 54 552 25 0 0 0 0 42 26 11 73 16 0 137 7 0 0 205 0 108 260 0 103 37 42 316 228 197 28 1036 0 0 0 134 56 51 145 0 29 328 0 0 82 63 0 0 42 122 39 0
"Prevotellaceae_NK3B31_group" 0 590 514 0 0 0 173 0 0 0 0 0 0 0 134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 118 0 1859 0 0 0 0 0 0 11 0 0 0 84 0 0 0 0 0 0 82 602 0 0 0 0 222 0 0 0 0 0 0 0 0 0 43 0 51 0 0 0 0 81 0 56 86 0 0 45 0 0 0 0 0 0 0 490 0 0
"Hoylesella" 0 0 4 7 0 8 0 6 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1114 0 0 0 0 0 0 0 0 58 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 4 0
"Leyella" 0 1852 654 0 1002 0 1955 256 1146 0 1064 0 105 0 1517 0 0 2628 0 0 3313 2301 0 0 0 0 0 807 1130 28385 18682 10406 0 135 12 0 0 897 3330 0 1992 1450 2144 3574 7068 2112 1871 0 4189 7 3760 2847 0 2922 395 7009 1490 8466 191 1174 0 275 657 3179 1236 1525 467 0 429 5862 0 689 1093 270 935 710 0 0 709 480 1129 0 0 1557 0 0 8968 0 1345
"Prevotella" 0 0 2 0 0 33 0 0 232 0 0 4 0 0 0 0 0 116 0 0 176 0 0 0 0 301 0 42 0 0 1341 23 0 0 70 0 0 0 0 13724 0 3 0 0 0 0 37 0 0 0 0 0 0 0 5 42 0 18 22 405 0 0 5 0 348 0 0 29 280 0 0 0 2 0 0 0 0 39 0 39 0 0 3049 0 12 5 0 19 0
"Massiliprevotella" 5 0 807 0 723 0 282 0 2030 0 0 0 1514 0 527 1763 0 1773 0 0 0 0 0 0 0 0 0 671 0 5228 0 7580 0 0 0 0 0 157 6909 0 0 0 668 109 0 0 0 0 0 101 30 0 0 0 0 8283 0 361 0 0 0 25 0 0 0 0 1043 0 0 0 0 336 0 1010 92 661 0 409 0 0 141 0 0 0 0 0 284 0 0
"Segatella" 50926 91987 33098 58410 7035 166 135470 149660 33850 29298 59691 237 30607 80 46137 89425 108 583 58399 2098 54435 59217 2559 287 31853 80 51 26539 28666 4580 332 24431 75 21804 48 58 4286 40344 517 82 63966 46833 86468 73511 101170 106024 86 160 134351 387 73074 79257 90 52259 18165 14597 28843 362 32176 98 81097 55 48027 22482 27150 6889 1179 100 32815 246 84 25731 74925 85038 8655 58085 67 113525 8202 5800 64516 51714 0 57418 68 103427 26865 11238 705
"Prevotellaceae_UCG-001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Prevotellaceae_UCG-004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1021 0 0
"Prevotellaceae_UCG-003" 0 130 0 0 0 0 193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 915 0 0 0 0 0 0 0 0 1026 180 0 0 0 12 0 0 0 0 269 0 0 297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Paraprevotella" 0 156 69 141 57 357 0 6 67 102 0 0 49 0 0 0 0 531 131 665 0 0 46 0 43 0 0 326 0 0 0 434 1180 9 0 0 0 0 0 0 133 0 0 16 0 96 62 0 0 0 59 5 0 0 0 0 10 131 0 0 67 0 57 150 44 303 70 57 15 24 0 64 23 95 0 20 0 183 358 63 86 64 0 0 0 202 181 530 486
"Alloprevotella" 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 445 0 0 9 0 0 0 0 0 0 250 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Lachnospiraceae_NK3A20_group" 0 0 0 0 0 0 55 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 198 0 0 0 0 0 0 0 511 0 0 117 401 0 0 71 0 0 0 0 0 0 0 0 0 0 0 849 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Stomatobaculum" 0 0 0 0 9 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 6 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Catonella" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Howardella" 0 22 0 41 120 0 25 78 0 55 39 0 0 0 51 0 0 0 0 0 165 0 50 0 0 0 0 22 16 10 47 0 29 0 0 0 0 82 0 0 186 16 24 0 0 0 0 0 42 0 0 0 0 13 0 22 6 66 152 0 0 98 7 173 0 0 76 0 10 27 0 34 42 51 35 0 0 0 79 5 40 0 0 2 13 0 32 51 96
"Fusicatenibacter" 81 64 409 1327 444 705 58 0 272 906 171 298 512 203 116 218 559 29 78 782 36 147 327 1499 50 427 1734 640 203 154 77 976 307 521 573 190 78 148 61 332 450 107 82 82 127 117 232 114 61 587 75 300 407 44 39 150 0 202 141 198 284 80 37 98 1037 364 82 182 204 23 1659 88 99 390 415 56 388 58 111 239 20 167 739 37 0 36 964 358 185
"Lachnoclostridium" 35 95 520 73 125 915 51 140 131 184 209 148 324 37 72 466 151 210 269 368 222 238 34 327 69 67 222 345 61 165 544 99 197 131 442 115 340 112 258 131 254 76 40 318 416 169 243 646 152 125 76 377 1435 127 131 73 1307 15 130 416 358 12 32 173 294 398 77 122 263 101 299 187 157 505 201 124 238 48 299 165 37 48 321 182 50 0 312 92 824
"Lachnospiraceae_UCG-004" 84 136 373 237 270 1367 114 78 390 756 268 109 365 132 157 147 136 143 139 460 355 609 0 734 96 0 502 197 291 219 291 356 494 299 590 824 81 55 144 160 64 83 99 496 236 293 148 71 271 383 131 231 196 98 42 266 114 55 194 212 352 0 80 599 297 193 61 204 160 12 0 120 129 293 784 155 493 223 159 63 127 145 795 77 759 28 253 118 55
"GCA-900066755" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"[Ruminococcus]_gnavus_group" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 17 0 0 0 226 2794 26 0 11 0 0 0 0 54 419 0 0 0 0 0 0 0 0 0 0 0 1392 0 62 26 0 378 0 0 0 190 0 0 0 0 0 0 0 0 0 107 0 0 0 261 0 0 0 0 0 0 0 0 0 0 0 15 24 622 0 0 0 109
"Eisenbergiella" 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 222 0 0 0 0 0 18 0 30 0 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 24 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21
"[Ruminococcus]_gauvreauii_group" 0 29 319 258 390 227 65 28 59 265 122 208 357 0 135 0 198 0 37 214 0 0 1076 183 0 183 0 537 346 76 526 209 26 431 359 29 181 141 69 69 373 107 65 59 53 137 816 389 38 204 0 0 130 59 228 30 292 0 141 221 179 28 17 3 315 224 0 73 215 38 0 208 153 324 34 115 0 129 117 505 46 26 130 39 0 44 1099 91 0
"Faecalimonas" 0 0 107 0 35 22 0 0 18 39 33 0 130 0 38 0 0 34 0 74 33 0 40 7 21 0 671 43 45 0 36 18 33 54 16 119 39 0 121 0 65 35 37 17 18 17 0 0 65 77 16 72 0 44 8 63 0 0 41 19 28 47 0 30 0 0 19 63 0 58 155 34 21 74 44 0 20 0 72 0 21 17 25 0 323 0 40 51 248
"Lachnospiraceae_NK4B4_group" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Roseburia" 307 1490 1269 801 188 1826 1851 255 2767 11639 439 2023 327 3482 2000 342 732 166 6209 2688 31 1287 968 2431 882 218 3595 702 100 530 1329 1269 2239 677 4731 6326 643 91 939 4117 2620 638 625 2792 1083 1844 4408 1562 1255 942 980 295 3268 1618 135 520 1268 144 345 1132 8288 90 97 6810 7830 189 174 439 756 533 1865 894 1158 1997 1056 898 379 2734 328 139 225 812 1417 389 0 586 2333 476 536
"Butyribacter" 0 0 287 323 0 0 25 0 56 0 120 342 737 0 322 0 0 452 430 722 0 273 37 835 108 0 0 0 0 26 130 417 616 33 2542 0 147 0 50 531 239 0 0 321 20 0 20 0 0 751 0 31 26 0 51 40 27 0 0 0 298 27 39 0 101 314 97 117 489 0 0 23 182 126 0 0 51 8 0 0 0 73 427 0 0 0 0 110 43
"Agathobacter" 1674 5045 6597 7027 165 1173 17912 1167 467 432 9113 4144 13384 2993 7323 5020 12789 48 3545 10802 5094 2875 3106 5190 4189 11373 988 5975 1534 261 223 5469 6293 23537 5433 1821 13078 1307 10566 7414 15134 12071 2997 8198 14914 1330 1654 169 3804 9837 3520 782 3406 3435 491 1479 674 530 4981 13741 5992 94 1725 843 3958 909 383 2556 7069 180 8823 5484 862 15579 2207 3487 7652 842 8108 783 1859 5295 2461 3871 18 786 2472 6970 5938
"Shuttleworthia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Faecalicatena" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89 0 0 0 0 0 15 0 192 0 0 0 0 0 0 0 0 0 29 0 0 10 0 0 0 0 0 0 0 21 0 0 0 0 0 14 0 0 0 0 24 0 0 0 0 0 0 0 19 0 20 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Tyzzerella" 0 0 0 0 0 53 0 4 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 159 0 0 0 0 0 0 0 0 0 0 0 634 0 0 0 9 0 0 0 0 0 0 0 262 0 49 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 191 0 0 0 20
"Mediterraneibacter" 0 0 292 36 98 158 255 105 60 1360 112 71 194 0 74 0 266 1806 359 137 150 108 498 106 81 1837 797 27 160 85 130 103 85 239 470 0 406 83 434 130 690 784 30 76 71 65 56 318 126 185 96 6 5371 0 42 693 5 755 96 614 68 478 0 226 50 38 799 348 71 707 88 239 79 233 0 209 25 198 739 109 0 67 110 95 163 23 589 87 169
"Lachnospiraceae_FCS020_group" 0 67 128 156 111 0 20 0 37 86 0 0 344 0 23 31 107 16 12 35 10 44 62 229 73 0 0 40 37 69 110 61 187 62 0 37 19 28 33 64 139 20 49 28 18 101 180 0 0 33 4 26 17 34 33 57 27 31 67 290 6 33 0 99 68 65 29 89 39 12 0 22 39 40 214 7 81 34 67 107 0 0 45 0 0 0 225 153 0
"Blautia" 535 599 3989 1605 2848 2273 662 362 1209 5745 1442 664 7304 648 1829 1479 2158 1517 644 1897 822 1115 1407 2296 1059 10634 1895 3864 2143 1472 2149 1168 1324 2483 894 4983 1018 701 1659 931 2766 903 1461 925 677 2009 4087 3371 503 2203 402 1180 9272 526 1281 1891 836 1000 1941 5915 798 1125 172 1444 5738 2266 1981 1432 1452 529 2841 527 848 2351 1026 1548 746 797 1650 2419 393 444 2325 366 1711 287 5284 2257 2456
"Marvinbryantia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 511 0 0 0 0 8 0 0 0 0 0 0 41 21 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CAG-56" 0 0 375 102 0 0 17 0 17 516 0 0 72 0 0 0 119 0 55 226 0 0 17 80 18 0 1057 303 0 12 187 61 24 0 0 0 80 0 0 57 36 0 0 0 13 0 0 0 0 0 0 0 0 0 0 4 0 0 39 62 55 44 0 94 796 0 0 25 0 0 0 0 53 0 15 0 26 78 94 35 0 15 40 0 0 0 0 161 120
"Porphyromonas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 41 0 0 0 0 0 0 0 0 4878 1490 98 0 3 0 0 0 0 0 0 0 0 0 0 0 0 9999 0 0 0 0 0 0 12 0 1731 0 0 0 581 0 15 0 0 0 0 0 0 126 4102 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 5
"OLB8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
"Lentimicrobium" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sediminibacterium" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
"Dinghuibacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0
"Ferruginibacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
"Flavihumibacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0
"Flavisolibacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0
"Fluviicola" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
"Capnocytophaga" 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Flavobacterium" 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 3 0 0 4 0 0 0 6 0 0 0
"Chryseobacterium" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 3 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
"Moheibacter" 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Bergeyella" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
